Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
WM-1933-08-02-0001_3_Column-3-33,بوکنڽ بومي سهاج بهکن بومي سرت,بوکنڽ بومي سهاج بهکن بومي سرت,0.9600288112146853,بوکنڽ بومي سهاج بهکن بومي سرت,PRED
UM-1963-08-16-09-17-Column-31-1,کران چدرا.,لکن جدرا.,0.6772089844285243,کران چدرا.,GT
UM-1963-08-26-07-20-Column-70-14,فول ددنيا، خاصڽ دنݢري ٢,فرول ددنيا. خاصن دنکري?,0.6796938845378169,فول ددنيا، خاصڽ دنݢري ٢,GT
0008_warmal_19380526_0002_96,ايسيڽ اتو مڠݢمبرکن حال احوال,ايسبن اتو مڠݢمبرکن حال احوال,0.8677951084255313,ايسيڽ اتو مڠݢمبرکن حال احوال,GT
WM-1933-08-02-0006_33_Column-32-54,مڽببکن ساکية٢ سڠل ددالم تولڠ٢ ايت,ميببکن ساکية٢ سڠل دالم تولڠ٢ ايت,0.8648905060090054,مڽببکن ساکية٢ سڠل ددالم تولڠ٢ ايت,GT
UM-1963-08-16-09-17-Column-31-29,مريک اخرڽ برجاي ممبواة ݢول,مليك أخرت برجاي موباول,0.42474736360492726,مريک اخرڽ برجاي ممبواة ݢول,GT
0010_warmal_19380527_0002_126,فناور اين ساڠتله دسوکأي دسلوره دنيا,فناوراين ساغتله دسوݢأي دسلورهدني,0.9041198502519917,فناوراين ساغتله دسوݢأي دسلورهدني,PRED
0008_warmal_19380526_0002_110,انقراج - راجأن بسر٢  - برفرڠ -,انفراج - کراجأن بسر٢ - برفرڠ​,0.6942653951811136,انقراج - راجأن بسر٢  - برفرڠ -,GT
0009_warmal_19380527_0001_110,تياد براس برة اتو سنوه لاݢي.,تياد براس برة اتو سنوه لاݢي. ,0.9093677348221334,تياد براس برة اتو سنوه لاݢي. ,PRED
UM-1963-08-14-04-23-Column-4-50,تمرلوه منروسي جالن سوڠي،,ترلره منرسی جالن سوڠي. ,0.7451130593155129,تمرلوه منروسي جالن سوڠي،,GT
0001_warmal_19380105_0001_44,سببڽ٢ درڤد هاتي دان جسدڽ).,سبين٢ درفيد هاني دان جسدن). ,0.8096037809533506,سببڽ٢ درڤد هاتي دان جسدڽ).,GT
WM-1933-08-02-0008_44_Column-42-92,اوڤاي اورڠ٢ نصراني دان يهودي,اوڤاي اورڠ٢ نصراني دان يهودي,0.9610308983413929,اوڤاي اورڠ٢ نصراني دان يهودي,PRED
WM-1933-08-02-0003_10_Column-10-27,بڠسا روشيان يڠتله کارم دان,بڠسا روشيان يڠتله کارم دان,0.9248522118229563,بڠسا روشيان يڠتله کارم دان,PRED
UM-1963-08-14-06-17-Column-10-40,عبدالماليک بن يوسف مپمبوڠ,الملك بن يوسف ممبوع,0.6196388195731906,عبدالماليک بن يوسف مپمبوڠ,GT
WM-1933-08-02-0001_3_Column-3-40,يڠ سمبيلن يڠتله دجاديکن الله يڠتله,نڠ سمبيلن يڠتله دجاديکن الله يڠتله,0.8972594961368952,يڠ سمبيلن يڠتله دجاديکن الله يڠتله,GT
WM-1933-08-02-0004_23_Column-22-40,مقصودکن بهوا ڤيهق يڠبراد دانتارا,مقصدکن بهوا فيهق يڠبراد دانتارا,0.844387044828468,مقصودکن بهوا ڤيهق يڠبراد دانتارا,GT
UM-1963-08-26-06-19-Column-67-5,کفوتسن يڠ تله دامبيل دالم,کفو تبس يڠ مله داميل داليم,0.7813589543450662,کفوتسن يڠ تله دامبيل دالم,GT
0002_warmal_19380105_0002_123,سيوا ککواڠ ملي ريزابيشين کران,سيوا ککواڠ ملي ريزابيشين کران,0.8953268428714687,سيوا ککواڠ ملي ريزابيشين کران,PRED
WM-1933-08-02-0003_15_Column-15-47,جيمي دورنت,جيمي دورنت,0.694401954031093,جيمي دورنت,PRED
0004_warmal_19380301_0002_95,مک سجم کمدين کدوڽ ايت,مك سجم کمدين کدوڽ ايت,0.9485759213365158,مك سجم کمدين کدوڽ ايت,PRED
UM-1963-08-14-01-34-Column-0-18,هاري اين تنتڠ اڠݢوت٢,هاي اين تنغ افكوت?,0.5349902096880955,هاري اين تنتڠ اڠݢوت٢,GT
WM-1933-08-02-0003_14_Column-14-20,دان تلوق ميرس دباوه ليڤتننة کمندر,دان تلوق ميرس دباوه ليڤتنة کمندر,0.8184991090417495,دان تلوق ميرس دباوه ليڤتننة کمندر,GT
0010_warmal_19380527_0002_95,دڠن توجوان منچاري واڠ - بوکن,دڠن توجوان منچاري واڠ - بوکن ,0.9090111611742573,دڠن توجوان منچاري واڠ - بوکن ,PRED
0008_warmal_19380526_0002_125,دڠن کماهوان سکارڠ. کالو,دڠن کماهوان سکارڠ کلو,0.8713163511025097,دڠن کماهوان سکارڠ. کالو,GT
0009_warmal_19380527_0001_64,24. سلالو کارڠن٢ دالم سورتخبر٢,24. سلالو کارڠن٢ دالم سور تخبر٢,0.9156002807824398,24. سلالو کارڠن٢ دالم سور تخبر٢,PRED
UM-1963-08-14-08-10-Column-11-3,کريسيس امنو بهاݢين رمبو يڠ,کرپيس اموه بهاکين رمو يڠ,0.6299212925240553,کريسيس امنو بهاݢين رمبو يڠ,GT
WM-1933-08-02-0005_29_Column-28-80,يڠ باڽق بيلاڠن٢ڽ دان اکن,ڠ بايق بيلڠ٢ڽ دان اکن,0.9233787132517288,ڠ بايق بيلڠ٢ڽ دان اکن,PRED
0010_warmal_19380527_0002_62,کيرا٢ 20 تاهون يڠلالو سهاج، سمنجق,کيرا 201 تاهون يڠلالوسهاج، سمنجق,0.9191424848039036,کيرا 201 تاهون يڠلالوسهاج، سمنجق,PRED
0001_warmal_19380105_0001_26,برکونچي دان ترمتري ادکه برداي,برکونچي دان ترمتي ادکه برداي,0.8921622439597399,برکونچي دان ترمتري ادکه برداي,GT
WM-1933-08-02-0006_35_Column-34-93,اکن دادکن تمباهن بݢيمان يڠدباوه:ـ,اکن دادکن تمباهن بݢيمان يڠد باوه: - ,0.8297568509552662,اکن دادکن تمباهن بݢيمان يڠدباوه:ـ,GT
UM-1963-08-14-06-64-Column-12-34,کمونچق تله دصفتکنڽ سباݢي,کورنجه دله دسفکن سباک,0.777759883949107,کمونچق تله دصفتکنڽ سباݢي,GT
UM-1963-08-23-08-26-Column-61-2,منورتڽ فݢاوي٢ جباتن,موزلين تکاوي ٢ خيبات,0.43924909191837586,منورتڽ فݢاوي٢ جباتن,GT
UM-1963-08-16-02-16-Column-17-15,اسرأيل منجالنکن فکاتن هندق مڠݢوليڠکن کرجأن يڠ دفيمفين اوله,Israeli menjallakun fakatun sündq muqoliegunk krajania yax defimfeyn aule,0.41946937921307165,اسرأيل منجالنکن فکاتن هندق مڠݢوليڠکن کرجأن يڠ دفيمفين اوله,GT
0001_warmal_19380105_0001_135,دکلوارکن اوله الطبراني درفد,دکلوارکن اوله الطبرني درفد,0.9812814784660545,دکلوارکن اوله الطبرني درفد,PRED
WM-1933-08-02-0001_4_Column-4-3,کونن الله تله تنتوکن جواتن رسول,کونن الله تله تنتوکن جواتن رسول,0.927366050688511,کونن الله تله تنتوکن جواتن رسول,PRED
WM-1933-08-02-0007_38_Column-36-73,کسناڠن دان جواتنکواس٢ ايت تله,کسناڠن دان جواتنکراس٢ ايت تله,0.8672541465120918,کسناڠن دان جواتنکواس٢ ايت تله,GT
0004_warmal_19380301_0002_2,هاڽ ساتو ايبريدي سهاج.,هان خاتو لبريدي سهاج. ,0.6497586019858891,هاڽ ساتو ايبريدي سهاج.,GT
0010_warmal_19380527_0002_109,دالم بهاس٢ بارة.,دالم بهاس٢ بارة. ,0.824884088295353,دالم بهاس٢ بارة.,GT
0004_warmal_19380301_0002_109,دموک ايت مک دجواب اوله,دموك ايت مك دجوب اوله ,0.8484813636972474,دموک ايت مک دجواب اوله,GT
0009_warmal_19380527_0001_43,جوݢ براوبه - ݢاي عرب جوݢ لاݢي⹁,جولݢ براوبه - ذي عرب جوكلاݢ ، ,0.8039316478161772,جوݢ براوبه - ݢاي عرب جوݢ لاݢي⹁,GT
0005_warmal_19380420_0001_1,موک 3,موك 3,0.9667624272109283,موك 3,PRED
0010_warmal_19380527_0002_64,عرب دان اڠݢريس - چريتا٢ڽ,عرب دان اڠݢريس - چريتاڽ ,0.9108806288577433,عرب دان اڠݢريس - چريتاڽ ,PRED
0004_warmal_19380301_0002_10,توکڠ٢,تروكڠ٢,0.6285175919089903,توکڠ٢,GT
0009_warmal_19380527_0001_40,بهاسڽ کتاب٢ اݢام کارڠن بهارو اين,بهاڽ کتاب٢ اکام کارڠن بهارو اين,0.893909498921147,بهاسڽ کتاب٢ اݢام کارڠن بهارو اين,GT
UM-1963-08-17-03-7-Column-33-7,فنديديقئن رعية بوکية تيمه اکن مڠنجورکن,فنديندين رعية بوكى تيمه اكن مفنجورکن,0.695202618434297,فنديديقئن رعية بوکية تيمه اکن مڠنجورکن,GT
0007_warmal_19380526_0001_79,حکم اݢام تيدق دبينا,حکم اکام تيدق دبينا,0.9260004215215706,حکم اکام تيدق دبينا,PRED
UM-1963-08-23-08-14-Column-53-10,دفجابة٢ فوسة,دفابة ٢ فوسة,0.6480586152004463,دفجابة٢ فوسة,GT
0009_warmal_19380527_0001_7,20. روف فوتڠڽ دان اتورانڽ کارڠن٢,20. روف فوتڠن دان انوران کارڠن,0.9034270933895129,20. روف فوتڠن دان انوران کارڠن,PRED
0009_warmal_19380527_0001_15,بݢيتو. تتافي درجه ايسيڽ دان بسرڽ دان,بݢيتو. تتافي درجه ايسيڽ دان بسرڽ دان,0.9456568649675255,بݢيتو. تتافي درجه ايسيڽ دان بسرڽ دان,PRED
WM-1933-08-02-0003_19_Column-18-84,ڤکرجأن٢ ????,فکرجأنل ده رف يات. ,0.5264879844373419,ڤکرجأن٢ ????,GT
UM-1963-08-14-06-20-Column-11-0,فنياݢ٢ رونچية,فنيات٢ رونیجة,0.6404602612986204,فنياݢ٢ رونچية,GT
WM-1933-08-02-0006_31_Column-30-26,رومه ݢيلا.,roma ݢiلا.,0.4408939227112456,رومه ݢيلا.,GT
WM-1933-08-02-0002_8_Column-8-14,دسلوره نݢري دان کروݢين اين اکن,دسلوره نݢري دان کروݢين اين اکن,0.9038264340291321,دسلوره نݢري دان کروݢين اين اکن,PRED
WM-1933-08-02-0002_5_Column-5-68,کران کملاڠن يڠ ممبري سديه دان,کران کملاڠن يڠ ممبري سديه دان,0.9726753362768291,کران کملاڠن يڠ ممبري سديه دان,PRED
WM-1933-08-02-0008_46_Column-44-77,واسطه جين. دسين برهنتيله ساي,None,0.7262937426567078,واسطه جين. دسين برهنتيله ساي,GT
WM-1933-08-02-0003_10_Column-10-76,کديامن مريک ڤد 30 هاريبولن,کديامن مريك قد 30 هاربولن,0.8550318118428837,کديامن مريک ڤد 30 هاريبولن,GT
WM-1933-08-02-0005_29_Column-28-53,داتڠ مريک هاڽ فيکران مريک سڤرت,داتڠ مريك هاڽ فيکران مريك سڤرت,0.9217392624649849,داتڠ مريك هاڽ فيکران مريك سڤرت,PRED
WM-1933-08-02-0003_10_Column-10-60,اوله ڤڠاول٢ دتفي ڤنتي.,اوله تڠاول٢ دتفي فنتي. ,0.8938962450860173,اوله ڤڠاول٢ دتفي ڤنتي.,GT
WM-1933-08-02-0008_46_Column-44-1,ويملک بعدهم منامنرک,ويملك بعدهم منامنراڽ,0.6133667056102688,ويملک بعدهم منامنرک,GT
UM-1963-08-17-05-32-Column-38-5,سوشياليس ة - داتو ء کرامة ) هاري,سowiалиسة - داتوکرامة) هاري ,0.5381347727147379,سوشياليس ة - داتو ء کرامة ) هاري,GT
UM-1963-08-17-08-30-Column-42-3,فرمنتأن وانيتا 5.30 لاݢو٢,"""ڤاننرمتان"" و ""ناتيا""",0.23952104257850104,فرمنتأن وانيتا 5.30 لاݢو٢,GT
0001_warmal_19380105_0001_18,توهن لاين درڤد الله دان تياد اکو,توهن لاين درفد الله دان تياد اکو,0.9166650926320478,توهن لاين درفد الله دان تياد اکو,PRED
WM-1933-08-02-0003_18_Column-17-85,ڠݢالي لوبڠ دباوه تانه دتمڤت يڠ,شݢالي لوبڠ دباوه تانه دتمفت يڠ,0.8484373823104389,ڠݢالي لوبڠ دباوه تانه دتمڤت يڠ,GT
0002_warmal_19380105_0002_155,$30.00,$30.00,0.9917222458182228,$30.00,PRED
0008_warmal_19380526_0002_67,دان تيروان.,دان تيروان. ,0.96111732709255,دان تيروان. ,PRED
0008_warmal_19380526_0002_24,دلنجوتکن ساتو٢ حال بوله جادي,دلنجوتن ساتو٢ حال بوله جادي,0.8806290447667666,دلنجوتکن ساتو٢ حال بوله جادي,GT
0005_warmal_19380420_0001_112,"هندقله اي ممباير واڠ توني کرانڽ"".","هندقله اي ممباير واڠ توني کرانڽ"". ",0.8616540692669076,"هندقله اي ممباير واڠ توني کرانڽ"".",GT
WM-1933-08-02-0002_7_Column-7-40,ݢميلاغنڽ دان مڠيکوت فندوانڽ,گميلڠنڽ دان مڠيکوت فندوانڽ,0.8914837287290035,ݢميلاغنڽ دان مڠيکوت فندوانڽ,GT
0004_warmal_19380301_0002_98,فرکهويننڽ مک فروسيک تله,فرکه وينڽ مك فروسيك تله,0.8494479510476499,فرکهويننڽ مک فروسيک تله,GT
WM-1933-08-02-0008_43_Column-41-1,خطبه حسين عباس (سلاڠور) د مصر.,خطبه حسين عباس (سلاڠور) دفصر. ,0.7127278829130498,خطبه حسين عباس (سلاڠور) د مصر.,GT
WM-1933-08-02-0007_39_Column-37-92,بن حاج حسن اين ايله بݢيمان يڠ,ين حاج حسن ابن ايله بݢيمان يڠ,0.846642592561471,بن حاج حسن اين ايله بݢيمان يڠ,GT
WM-1933-08-02-0008_45_Column-43-80,التبابعة راج٢ يمن دان باقيس.,التابعة راج٢ يمن دان بلقيس. ,0.938015767250802,التابعة راج٢ يمن دان بلقيس. ,PRED
0006_warmal_19380420_0002_12,دمکينله فيکران عيم فن زيلند يأيت,دمکينله فيکران عيم فن زيلند يأيت,0.9462511091457843,دمکينله فيکران عيم فن زيلند يأيت,PRED
WM-1933-08-02-0008_45_Column-43-95,ويملک بعده منهم ملوک,ويملك بعده منهم ملوك,0.8663719961241088,ويملک بعده منهم ملوک,GT
0004_warmal_19380301_0002_18,سديکية ماس دهولو دسلاتن,سديکية ماس دهولو دلاتن,0.8088807478533158,سديکية ماس دهولو دسلاتن,GT
0001_warmal_19380105_0001_19,برتکن هاري اين ملينکن دبريکو.,برتکن هاري اين ملينکن دبریکو,0.8851638886786453,برتکن هاري اين ملينکن دبريکو.,GT
UM-1963-08-16-09-12-Column-29-60,فرلاوانن سيفق راݢ جاريڠ,لولاين سسيڠ راک جارڠ,0.5588082251303718,فرلاوانن سيفق راݢ جاريڠ,GT
0009_warmal_19380527_0001_98,(سمبوڠنڽ فد موک 4),(سبوڠن فد موك4).,0.7665389582930572,(سمبوڠنڽ فد موک 4),GT
WM-1933-08-02-0003_15_Column-15-73,ددالم ساتو ݢمبر يڠ بسر کلوارن,ددالم ساتو ݢمبر يڠ بسر کلوارڽ,0.9336095687569016,ددالم ساتو ݢمبر يڠ بسر کلوارڽ,PRED
0005_warmal_19380420_0001_64,فد ساتو ماس کڤد ساتو ماس),فد ساتو ماس کڤد ساتو ماس),0.967717147378531,فد ساتو ماس کڤد ساتو ماس),PRED
UM-1963-08-24-10-24-Column-65-0,کاتدوا ترهادف فمبنتوقسن,کانادا براعف فیمستن,0.5422406306281462,کاتدوا ترهادف فمبنتوقسن,GT
WM-1933-08-02-0008_46_Column-44-3,يصير الملک فينا باقتسام,يصير الملك فينا باقتسام,0.7505810373265783,يصير الملک فينا باقتسام,GT
WM-1933-08-02-0004_23_Column-22-38,کات دان فطره ايت تأشک لاݢي,کات دان فطره ايت تأشك لاݢي,0.8766372871096022,کات دان فطره ايت تأشک لاݢي,GT
UM-1963-08-17-05-14-Column-36-22,توان ليم برکات بهاس,ليران ليم بركات بئاس,0.4589576986874683,توان ليم برکات بهاس,GT
0007_warmal_19380526_0001_67,بڠسا ملايو تراوتماله ساڠت,بڠسا ملايو تراوتماله ساڠت,0.9902169633279952,بڠسا ملايو تراوتماله ساڠت,PRED
WM-1933-08-02-0002_5_Column-5-78,دان تربيلڠ دان المرحوم اين,دان تربيلڠ دان المرحوم اين,0.8779768204316123,دان تربيلڠ دان المرحوم اين,PRED
UM-1963-08-14-01-39-Column-1-23,فوکل 2 دينهاري دلوار,مركيل 2 دينهري داسوار,0.588094314095643,فوکل 2 دينهاري دلوار,GT
