Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
WM-1933-08-02-0006_35_Column-34-69,دان سڤاي مڠالهکن سݢل,دان سڠاي مڠالهکن سڠل,0.8787345190474898,دان سڠاي مڠالهکن سڠل,PRED
0008_warmal_19380526_0002_70,سديکية٢ ايت تيدق تيڠݢي ايسيڽ اتو,سديكية٢ ايت تيدق تيڠکي اسين اتو,0.8347093381118775,سديكية٢ ايت تيدق تيڠکي اسين اتو,PRED
WM-1933-08-02-0003_18_Column-17-94,رباکر بسر سکالي.,باکر بسر سکالي. ,0.8662547494472318,باکر بسر سکالي. ,PRED
UM-1963-08-16-04-8-Column-26-1,کساتوان فننتوة٢ اݢام قدح (کفق) تله مڠنجورکن ساتو مجلس فربحاثن اتس کتاب,کستوان فننوة? 2 اکم قدح (کفق) تله مڠنورکن ساتو مجلس فربحاتن انس کتاب,0.7720016716971514,کستوان فننوة? 2 اکم قدح (کفق) تله مڠنورکن ساتو مجلس فربحاتن انس کتاب,PRED
UM-1963-08-23-06-24-Column-51-16,بيبس,پيڽ,0.2639629670616366,بيبس,GT
0002_warmal_19380105_0002_83,موتوربس کفوڽأنڽ ماسيه برجالن,موئوريس کفوأنڽ ماسيه برجالن,0.8519147669877619,موئوريس کفوأنڽ ماسيه برجالن,PRED
UM-1963-08-17-06-14-Column-40-16,کوليم 16 اوݢس ة ــ شريکة,کولم 10 اورکس - شرکه,0.7834642437064285,کولم 10 اورکس - شرکه,PRED
0007_warmal_19380526_0001_2,لمباݢ,لمباݢ,0.831243113814946,لمباݢ,PRED
0005_warmal_19380420_0001_92,ملاک اڤبيل يڠدتوده ممنتأ دبچاراکن اتس,ملاك اڤبيل يڠدتوه ممنتأ دبچاراکن اتس,0.9388013394582406,ملاك اڤبيل يڠدتوه ممنتأ دبچاراکن اتس,PRED
0002_warmal_19380105_0002_60,سرامي دوا راتوس اورڠ سرت دهنتر,سرامي دواراتوس اورڠ سرت دهنتر,0.8632517483357618,سرامي دواراتوس اورڠ سرت دهنتر,PRED
WM-1933-08-02-0008_43_Column-41-70,چمر دان برتمبه٢ چره عقل يڠ کام,چمر دان برتمبه٢ چره عقل يڠ کام,0.8915023179149697,چمر دان برتمبه٢ چره عقل يڠ کام,PRED
WM-1933-08-02-0006_30_Column-29-16,بايران ڤد 4ـ6 دان 8 اوݢسة مولاءي,بايران فد 4 - 6 دان 8 اوݢسة مولاي,0.881238162807297,بايران فد 4 - 6 دان 8 اوݢسة مولاي,PRED
0009_warmal_19380527_0001_73,مجله٢ ايت سوسه منچاريڽ دان,مجله٢ ايت سوسه منچارين دان,0.909936978957251,مجله٢ ايت سوسه منچارين دان,PRED
0006_warmal_19380420_0002_73,جرمن ايت يڠ دمکين بوله ملوڠݢرکن,جرمن ايت يڠدمكين بوله ملوڠݢرکن ,0.8998238568494779,جرمن ايت يڠدمكين بوله ملوڠݢرکن ,PRED
WM-1933-08-02-0003_12_Column-12-42,سڤاسوقکن تنترا لاوت يڠخاص سڤاي,سڤاسوقکن تترا لاوت يڠخاص سڤاي,0.893343040457696,سڤاسوقکن تترا لاوت يڠخاص سڤاي,PRED
0010_warmal_19380527_0002_70,برکات٢.,برکات٢.,0.9156658633636298,برکات٢.,PRED
0009_warmal_19380527_0001_26,چارا بهارو دمصر - کارڠن فون,چارا بهارو دمصر - کارڠن فون  ,0.9272770032156472,چارا بهارو دمصر - کارڠن فون  ,PRED
UM-1963-08-26-07-5-Column-72-10,يڠ برسڠکوة فأوة دڠن صفة٢ يڠ واڠ، هاري اين مروفاکن هاري,لغ برسکوة فاوة دنن سڠا ٢٢٢٢ واڠ. هاري اين مروفناهري,0.599697946807685,لغ برسکوة فاوة دنن سڠا ٢٢٢٢ واڠ. هاري اين مروفناهري,PRED
WM-1933-08-02-0006_31_Column-30-69,ليڠکوڠن٢ يڠ ساڠت چنتيق تله,ليڠکوڠن٢ يڠ ساڠت چنتيق تله,0.9453573743049386,ليڠکوڠن٢ يڠ ساڠت چنتيق تله,PRED
WM-1933-08-02-0006_35_Column-34-91,بوڽين٢ دانلاين ڤرماينن يڠبياس مک,بويبن٢ دانلاين فرماين يڠبياس مك,0.8802098547925008,بويبن٢ دانلاين فرماين يڠبياس مك,PRED
UM-1963-08-26-08-13-Column-71-16,فرواکيلن,فرواکيلن,0.7799400608960702,فرواکيلن,PRED
0002_warmal_19380105_0002_115,تيدق چدرا. فنوليس فرچاي فرکارا,تيدق چدرا. فنوليس فرجاي فرکارا,0.9183980856095973,تيدق چدرا. فنوليس فرجاي فرکارا,PRED
0010_warmal_19380527_0002_90,جادي کاچوقکن کادأنڽ - تيدق,جادي کاجوفکن کادأنن - تيدق,0.9347262501878942,جادي کاجوفکن کادأنن - تيدق,PRED
0002_warmal_19380105_0002_25,کمفوڠ ملايو تراتور دڠن فرمي يأيت,کمفوڠ ملايو تراتور دڠن فرمي بأيت,0.8756321523419635,کمفوڠ ملايو تراتور دڠن فرمي بأيت,PRED
WM-1933-08-02-0006_31_Column-30-60,ددالمڽ.,ددالث.,0.6011321482150788,ددالث.,PRED
UM-1963-08-17-06-14-Column-40-18,کندرأن دريبر٢ بکرجسام٢,کنکران دربیر ٢ پکر جسم ٢,0.6382181160943127,کنکران دربیر ٢ پکر جسم ٢,PRED
WM-1933-08-02-0005_28_Column-27-65,دڠن اڤ٢ يڠداوسهاکن اوله اورڠ٢,دڠن ل٢ يڠداوسهاکن اوله اورڠ,0.8825482159569161,دڠن ل٢ يڠداوسهاکن اوله اورڠ,PRED
UM-1963-08-14-06-69-Column-10-17,کوميونيسة.,کربنیليس.,0.5674574219394118,کربنیليس.,PRED
WM-1933-08-02-0004_23_Column-22-77,له برتيته کڤد سݢل همب رعيتڽ,الله برتيته کڤد سݢل هعب رعئڽ,0.7620442846076219,الله برتيته کڤد سݢل هعب رعئڽ,PRED
UM-1963-08-23-04-15-Column-48-9,ممندڠ کفد کادان ماس اين,دڠ کڠداک ماس ان,0.4955944318382985,دڠ کڠداک ماس ان,PRED
0001_warmal_19380105_0001_33,وسلم ايت خاتم النبيين فد حال اي,وسلم ايت خاتم النبيين فد حال اي,0.8212500008141892,وسلم ايت خاتم النبيين فد حال اي,PRED
0007_warmal_19380526_0001_12,عذاب دان سقسا دتريماله,عذاب دان سقسا دتريماله,0.9356662796668185,عذاب دان سقسا دتريماله,PRED
0002_warmal_19380105_0002_49,فول کڤد اورڠ٢ کمفوڠ يڠاکن براولڠ,فول کفداورڠ٢ کمفوڠ يڠاکن براولڠ,0.899924578245601,فول کفداورڠ٢ کمفوڠ يڠاکن براولڠ,PRED
UM-1963-08-24-08-31-Column-65-18,قيصة دوا اورڠ بکس تنترا,قجه داورڠ بيكس تنترا,0.6520458544752641,قجه داورڠ بيكس تنترا,PRED
0008_warmal_19380526_0002_56,ماسيڠ٢ کارڠن ايت دڠن رڠکس,ماسيڠ٢ کارڠن ايت دڠن رڠکس,0.9825422125661829,ماسيڠ٢ کارڠن ايت دڠن رڠکس,PRED
UM-1963-08-24-08-31-Column-65-3,6.30 فتڠ فسمبوکأن، 6.35,6.35 6.30,0.9853563845510445,6.35 6.30,PRED
0005_warmal_19380420_0001_91,دهداڤن توان بي. ايڤ. بريج دمحکمه دأيره,دهدافن توان بي ايڤ. بريج دمحکمه دأيره,0.8556009061919149,دهدافن توان بي ايڤ. بريج دمحکمه دأيره,PRED
UM-1963-08-17-03-7-Column-33-0,سيڠافورا 16 اوݢسة- جواتنکواس سکوله,سيفورا 16 اوكسجة جوانکواس سکوله,0.7682712072282115,سيفورا 16 اوكسجة جوانکواس سکوله,PRED
0009_warmal_19380527_0001_16,فڠاروهڽ بلوم بوله ملاون حکاية٢,فڠاروهن بلوم بوله ملاون حکاية٢,0.9223963066116628,فڠاروهن بلوم بوله ملاون حکاية٢,PRED
WM-1933-08-02-0008_46_Column-44-13,اعمر بعد مبعثه بعام,عمر بعد مبعثه بعام,0.701908057542123,عمر بعد مبعثه بعام,PRED
WM-1933-08-02-0008_44_Column-42-50,کتانه شام. سباليکڽ ڤول اورڠ٢ عرب,کتاهن شام سباليکن ڤول اورڠ٢ عرب,0.8289952478572757,کتاهن شام سباليکن ڤول اورڠ٢ عرب,PRED
0009_warmal_19380527_0001_108,سݢرا. توان اکن براس صحة، سنتوس دان,سکرا توان اکن براس صحة ستوس دان,0.8661533694084257,سکرا توان اکن براس صحة ستوس دان,PRED
UM-1963-08-14-06-12-Column-8-22,تيندقئن کراجأن ننتي، کالو,تيدمنلکر جان بسي کالو,0.4517216741659104,تيدمنلکر جان بسي کالو,PRED
UM-1963-08-17-01-32-Column-33-45,چينا سلاتن انتوق ممولاکن, بينا سلاتن التوق مولاکن ,0.6083976635961293, بينا سلاتن التوق مولاکن ,PRED
UM-1963-08-26-08-35-Column-73-41,کونتريق دان بوراڠ٢ تاوارن بوله ددافة درفد فڠروسي دعلامة,Ko'turيق dan boraci 3 Taurun bula DdafaQe Rendgrosu deama,0.3521606977992791,کونتريق دان بوراڠ٢ تاوارن بوله ددافة درفد فڠروسي دعلامة,GT
UM-1963-08-17-02-14-Column-32-0,سوأل فنينجاو,سؤول فنinjaو,0.6203704794643036,سؤول فنinjaو,PRED
0002_warmal_19380105_0002_65,فرمنتأن ايت تله دفرکننکن اوله,فرمنأن ايت تله دفرکنکن اوله ,0.8550706717727172,فرمنأن ايت تله دفرکنکن اوله ,PRED
0008_warmal_19380526_0002_114,فيکران هندو، تيدق براف ݢوناڽ,فيکران هندو، تيدق براف ݢوان,0.9573509996766578,فيکران هندو، تيدق براف ݢوان,PRED
0001_warmal_19380105_0001_127,دکلوارکن اوله احمد دان الطبراني,دکلوارکن اوله احمد دان الطبراني,0.9433040846670684,دکلوارکن اوله احمد دان الطبراني,PRED
0009_warmal_19380527_0001_29,روکمبولڽ باݢوس جوݢ - ݢمر,روکبولڽ باکوس جوك - ݢمر ,0.8400952503301947,روکبولڽ باکوس جوك - ݢمر ,PRED
UM-1963-08-23-06-24-Column-51-28,داسر کراجأن انتوق ممليهارا,    کرابن انک تمليهارا ,0.33534892867044636,داسر کراجأن انتوق ممليهارا,GT
0006_warmal_19380420_0002_39,ايت مڠادکن سوات فرسيداڠن,ايت مڠادکن سوات فرسيداڠن,0.9305218474483058,ايت مڠادکن سوات فرسيداڠن,PRED
WM-1933-08-02-0003_11_Column-11-86,استان٢ لام راج انديا,استان٢ لام راج انديا.,0.9310432807118674,استان٢ لام راج انديا.,PRED
WM-1933-08-02-0008_44_Column-42-45,تتکل ددالم ماس ڤرنيݢأن ڤد موسيم,نتکل ددالم ماس فرنيݢأن قد موسيم,0.8749164704793083,نتکل ددالم ماس فرنيݢأن قد موسيم,PRED
UM-1963-08-14-01-39-Column-1-42,بندر هوي.,دبلن هوني.,0.3739473016841785,بندر هوي.,GT
UM-1963-08-26-08-30-Column-74-36,کوڠݢريس يڠ باکل دادکن,کوتکرس يڠ باكلي دادکن,0.6966428461951418,کوتکرس يڠ باكلي دادکن,PRED
0009_warmal_19380527_0001_56,دجالنکن اوله کمفني انقنݢري,دجالنک اوله کمفني انقݢري,0.895483986428301,دجالنک اوله کمفني انقݢري,PRED
UM-1963-08-14-06-20-Column-11-12,فولو فينڠ 13 اوݢسة - امل٢,ولوو فينڠ 13 اوتکس - اخل٢,0.6453657808863965,ولوو فينڠ 13 اوتکس - اخل٢,PRED
UM-1963-08-23-06-30-Column-56-0,سرامي 22 اورڠ اکن,اسرامي 22 اورڠ اکن,0.8185363151398614,اسرامي 22 اورڠ اکن,PRED
UM-1963-08-17-06-11-Column-39-15,فمودا امنو کلنتن تله,فمودا امنو کلتن نله,0.7550733438937305,فمودا امنو کلتن نله,PRED
WM-1933-08-02-0006_35_Column-34-2,نيو ورلد.,نيو ورلد. ,0.901698605373743,نيو ورلد. ,PRED
0008_warmal_19380526_0002_91,تيدق لبه درفد 400 - 300 تاهون,تيدق لبه درفد 400 - 300 تاهون,0.9340719450939841,تيدق لبه درفد 400 - 300 تاهون,PRED
UM-1963-08-23-09-31-Column-58-34,مڠالهکن فاسوقکن بليا فنيروء دڠن دوا فرمأينن بربانس ساتو.,Megaloenk Fasovkun Bali Vifiro. Dang du Farnenin Beryats Sabin.,0.3597862403565846,مڠالهکن فاسوقکن بليا فنيروء دڠن دوا فرمأينن بربانس ساتو.,GT
0009_warmal_19380527_0001_36,سبيل المهتدين، کشف اللثام،,سبيل المهتدين، کشف اللثام،,0.916922581936298,سبيل المهتدين، کشف اللثام،,PRED
0010_warmal_19380527_0002_89,اياله حال ملايو بندر يڠ تله باڽق,اياله حال ملايو بندر يڠتله باڽق,0.850822633828712,اياله حال ملايو بندر يڠتله باڽق,PRED
UM-1963-08-20-01-18-Column-50-7,تله ممبري امارن,اله ممبري امارات,0.5661781460132888,اله ممبري امارات,PRED
UM-1963-08-17-07-17-Column-42-2,چيء عأيشتون بنت محمد,جس تابيشون بنت معبد,0.5213135829287919,جس تابيشون بنت معبد,PRED
WM-1933-08-02-0001_4_Column-4-28,اهل طبيعة دان درسيتو دڠن برانسور,اڠل طبيعة دان درسيتو دڠن برانسور,0.8340183764083658,اڠل طبيعة دان درسيتو دڠن برانسور,PRED
UM-1963-08-23-08-19-Column-54-1,مشوارة ݢابوڠن 4 بواه نݢري,مشوکا کوبون 4 یوه نکري,0.5760556924779083,مشوکا کوبون 4 یوه نکري,PRED
0004_warmal_19380301_0002_52,اي مماکي ݢلارن بيرونيس,اي مماكي ݢلارن بيرونس,0.7469684526343402,اي مماكي ݢلارن بيرونس,PRED
0007_warmal_19380526_0001_100,بارڠ٢ اين. تتاڤي کران اوق⹁ بريله ساي,بارڠ٢ اين تتاڤي کران اوق بريله ساي,0.9548525786952448,بارڠ٢ اين تتاڤي کران اوق بريله ساي,PRED
0009_warmal_19380527_0001_22,اورڠ - ايسيڽ سرت چنتوهڽ تلادن,اورڠ - ايسيڽ سرت چنتوهن تلادن,0.895587453536459,اورڠ - ايسيڽ سرت چنتوهن تلادن,PRED
WM-1933-08-02-0004_22_Column-21-83,ڠن کرس کڤد جالن تولڠ منولڠ,ڠن کرس کڤد جالن تولڠ منولڠ,0.9840485292480903,ڠن کرس کڤد جالن تولڠ منولڠ,PRED
UM-1963-08-26-08-13-Column-71-6,سمولا فاس انتوق,سمولا فاس التوق,0.9387691606493237,سمولا فاس التوق,PRED
WM-1933-08-02-0008_43_Column-41-61,سوبر فأئده يڠ دبواتڽ لمکلمأن,سوبر فأنه يڠ دبواتڽ لکلأن,0.7253680802592231,سوبر فأنه يڠ دبواتڽ لکلأن,PRED
WM-1933-08-02-0008_43_Column-41-39,اينله کماهوان تيڤ٢ بڠسا تمباهن,اينله کماهوان تيف٢ بڠسا تمباهن,0.8601152586998645,اينله کماهوان تيف٢ بڠسا تمباهن,PRED
WM-1933-08-02-0006_34_Column-33-61,سموا اورڠ ڤد تيڤ٢ اثنين دان,سـموا اورڠ ڤد تيڤ٢ اينين دان ,0.7133939447297288,سـموا اورڠ ڤد تيڤ٢ اينين دان ,PRED
0010_warmal_19380527_0002_98,فرامفمأن يڠبهارو دسورتکن ايت,فرامڤمان يڠهارو دسورتکن ايت,0.7337046151218728,فرامڤمان يڠهارو دسورتکن ايت,PRED
WM-1933-08-02-0001_4_Column-4-72,ماري کيت ڤرݢي کڤد ڤربنتاهن,ماري کيت فرݢي کڤد ڤربتاهن ,0.8571311522583451,ماري کيت فرݢي کڤد ڤربتاهن ,PRED
0004_warmal_19380301_0002_75,لاݢي هوده يڠتياد بوله دامفماکن,لاݢي هوده يڠتياد بوله دامفاکن,0.9638687517106415,لاݢي هوده يڠتياد بوله دامفاکن,PRED
