Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
1940-12-10_362_57,کجادين ڤربحثن دانتارا ساي دڠن,کجادين ڤريحثن دانتارا ساي دڠن,0.9174171703650983,کجادين ڤريحثن دانتارا ساي دڠن,PRED
1933-07-18_1446_32,حال عالم2 ڤڠاکڤ. دان ساي,حال عالم2 ڤڠاکڤ دان ساي,0.9953249018476388,حال عالم2 ڤڠاکڤ دان ساي,PRED
1937-10-27_2487_36,اورڠ2 يهودي دان بارڠ يڠ,اورڠ2 يهودي دان بارڠ يڠ,0.998964768085516,اورڠ2 يهودي دان بارڠ يڠ,PRED
1939-03-04_1752_8,تياد سأورڠ ڤون درڤد علماء,تياد سأورڠ ڤون درڤد علماء,0.9513818210472053,تياد سأورڠ ڤون درڤد علماء,PRED
1933-07-22_1372_3,ترکنل باءيق اين يڠ اد,ترکنل باءيق اين يڠ اد,0.9845154010082792,ترکنل باءيق اين يڠ اد,PRED
1940-05-17_2646_23,ڤد حالڽ درجه اتاو موتو,ڤد حالڽ درجه اتاو موتو,0.998530523852156,ڤد حالڽ درجه اتاو موتو,PRED
1939-03-04_1752_17,عمل (ڤربوتن) سأورڠ درڤد مريک,عمل ڤربوتن سأورڠ درڤد مريک,0.9911091114241491,عمل ڤربوتن سأورڠ درڤد مريک,PRED
1941-01-02-v3_1571_40,دڠن قدر ماسيڠ2 مريڠنکن تڠݢوڠن,دڠن قدر ماسيڠ2 مريڠنکن تڠݢوڠن,0.9993020469111897,دڠن قدر ماسيڠ2 مريڠنکن تڠݢوڠن,PRED
1937-10-28_805_44,داتڠ ددالم سورة _____________________________________________________ (سامبوڠنڽ,داتڠ ددالم سورة _______________________________(سامبوڠنڽ,0.9851485431562195,داتڠ ددالم سورة _______________________________(سامبوڠنڽ,PRED
1940-09-03_2133_5,عرب ايت درڤد انق چوچو,عرب ايت درڤد انق چوچو,0.8651403595522491,عرب ايت درڤد انق چوچو,PRED
1933-04-25_1027_35,دالم فرينتهن سماچم ايت مک,دالم فرينتهن سماجم ايت مک,0.9499957416514533,دالم فرينتهن سماجم ايت مک,PRED
1940-10-03_2445_10,"ڤندودوق کلنتن اياله سباڽق 401,195",ڤندودوق کلنتن اياله سباڽق 401195,0.9856619090151066,ڤندودوق کلنتن اياله سباڽق 401195,PRED
1933-04-25_1024_37,تله برستوجو ممڤرهنتيکن ڤرموسوهن دڠن,تله برستوجو ممڤرهنتيکن ڤرموسوهن دڠن,0.978982409487934,تله برستوجو ممڤرهنتيکن ڤرموسوهن دڠن,PRED
1941-01-13_325_8,سيڠافورا سمنجق 10 تاهون دهولو,سيڠافورا سمنجق 10 تاهون دهولو,0.9977294715520508,سيڠافورا سمنجق 10 تاهون دهولو,PRED
1933-07-01_1742_9,.کمڤاني ليميتد سيڠافورا,کمڤاني ليميتد سيڠافورا,0.9099082112796396,کمڤاني ليميتد سيڠافورا,PRED
1933-04-21_2328_11,ايت دڠن ممبيارکن ڤيهق يڠ,ايت دڠن ممبيارکن ڤيهق يڠ,0.9997471839247818,ايت دڠن ممبيارکن ڤيهق يڠ,PRED
1937-04-22_1942_3,واڠي اوبت رامبوت مرنتيکن لوروه,واڠي اوبت وامبوت مرنتيکن لوروه,0.9709119263693223,واڠي اوبت وامبوت مرنتيکن لوروه,PRED
1940-03-30_726_47,يڠ سست ايت دانتارا اومت,يڠ سست ايت دانتارا اومت,0.9985725819627975,يڠ سست ايت دانتارا اومت,PRED
1937-03-30_1997_25,دباسوه توجوه کالي کران منجونجوڠ,دباسوه توجوه کالي کران منجوتجوڠ,0.9642877924597475,دباسوه توجوه کالي کران منجوتجوڠ,PRED
1933-06-28_61_34,.برتيڠݢيق د اتس ساتو ڤاݢر,برتيڠݢيق د اتس ساتو ڤاݢر,0.9985591955526842,برتيڠݢيق د اتس ساتو ڤاݢر,PRED
1940-04-01_2343_21,إسلام ايت ستڠه درڤد سبنر2,إسلام ايت ستڠه درڤد سبنر2,0.9900246277483353,إسلام ايت ستڠه درڤد سبنر2,PRED
1940-05-17_2641_10,دريحال لاءين2 ڤرسکوتوان کبڠساءن سڤرتي,دريحال لاءين2 ڤرسکوتوان کبڠساecn سڤرتي,0.9954757700638684,دريحال لاءين2 ڤرسکوتوان کبڠساecn سڤرتي,PRED
1933-07-20_2040_17,دتوتوڤ سکالي ڤينتوڽ اکن تتاڤي,دتوتوڤ سکالي ڤينتوڽ اکن تتافي,0.9921102039841574,دتوتوڤ سکالي ڤينتوڽ اکن تتافي,PRED
1933-03-22_2085_35,اومت2 دان بڠسا2 دان اݢام,اومت2 دان بڠسا2 دان اݢام,0.9841785550888814,اومت2 دان بڠسا2 دان اݢام,PRED
1940-08-13_1825_24,کڤد بڽق حديث يڠ ستڠهڽ,کڤد بڽق حديث يڠ ستڠهڽ,0.9969350678856583,کڤد بڽق حديث يڠ ستڠهڽ,PRED
1940-08-08_1595_28,تيادله ترکلوار درڤد کأداءنڽ درڤد,تيادله ترکلوار درڤد کأداينڽ درڤد,0.9948773775909424,تيادله ترکلوار درڤد کأداينڽ درڤد,PRED
1940-12-18_1722_8,سلاماڽ تيدق ممودهکن کيت باݢي,سالاماڽ تيدق ممودهکن کيت باݢي,0.7030760992291171,سالاماڽ تيدق ممودهکن کيت باݢي,PRED
1933-07-05_77_16,تيدق دکرسي اتس إسلام يڠ,تيدق دکرسي اتس إسلام يڠ,0.9115240983448505,تيدق دکرسي اتس إسلام يڠ,PRED
1937-01-11_2839_4,سجوق درڤد بوڠا2 د ݢونوڠ,سجوق درڤد بوڠا2 د ݢونوڠ,0.9851703882276891,سجوق درڤد بوڠا2 د ݢونوڠ,PRED
1937-06-17_835_18,مشوارت يڠ د اتس ايت,مشوارت يڠ د اتس ايت,0.9525413181071882,مشوارت يڠ د اتس ايت,PRED
1940-10-03_2445_6,"ممڤوڽاءي ڤندودوق سباڽق 654,436 درڤدڽ",مڤوڽاءي ڤندودوق سباڽق 654436 درڤدڽ,0.7697354901893145,مڤوڽاءي ڤندودوق سباڽق 654436 درڤدڽ,PRED
1937-11-08_305_50,رونسيڠ مابوق درڤد مينومن کرس,رونسيڠ مابوق درڤد مينومن كرس,0.9546979434524987,رونسيڠ مابوق درڤد مينومن كرس,PRED
1933-03-30_484_38,اوليه کتوا2 ڤواق يڠ مڽمبه,اوليه کتوا2 ڤواق يڠ مڽمبه,0.8691030328086864,اوليه کتوا2 ڤواق يڠ مڽمبه,PRED
1940-04-04_1319_43,يڠ واجب اتسڽ بربوات ڤد,يڠ واجب اتسڽ بربوات ڤد,0.9722100853354037,يڠ واجب اتسڽ بربوات ڤد,PRED
1937-10-19_1016_9,ڤلواڠ اين سيلاله داتڠ ک,ڤلواڠ اين سيلاله داتڠ ک,0.9622139837837616,ڤلواڠ اين سيلاله داتڠ ک,PRED
1933-07-24_515_29,ايت ياءيت تمڤت ڤرايدرنڽ اي,ايت ياءيت تمڤت ڤرايدونڽ اي,0.9958243860376652,ايت ياءيت تمڤت ڤرايدونڽ اي,PRED
1934-01-29_2511_6,سوسو يڠ برسيه دان کاي,سوسو يڠ برسيه دان کاي,0.9961366346150474,سوسو يڠ برسيه دان کاي,PRED
1933-07-04_744_3,سديکيت درڤد سورتن2 توان دوکتور,سديکيت درڤد سورتن2 توان دوکتور,0.9987641057450992,سديکيت درڤد سورتن2 توان دوکتور,PRED
1941-01-11_2513_28,سکتن2ڽا سوڤايا موسوه جاڠن منريما,سکتن2ڽا سوڤايا موسوه جاڠن منريما,0.9956396001557524,سکتن2ڽا سوڤايا موسوه جاڠن منريما,PRED
1937-11-08_290_5,اد د دالم سبارڠ ماس,اد د دالم سبارڠ هاس,0.990273363875015,اد د دالم سبارڠ هاس,PRED
1939-05-13_202_16,کڤد اورڠ2 يڠ برڤڽاکيت تکبور,کڤد اورڠ2 يڠ برڤڽاکيت تکبور,0.9985863453567185,کڤد اورڠ2 يڠ برڤڽاکيت تکبور,PRED
1940-12-18_1723_6,ددالم تراب2 دان اخير ڤرڠ,ددالم تراب2 دان اخير ڤرڠ,0.9919039946762493,ددالم تراب2 دان اخير ڤرڠ,PRED
1937-04-02_1901_6,سهاج ساي تمبهکن سديکيت2 کترڠن,سهاج ساي تمبهکن سديکيت2 کترڠن,0.9910183171143572,سهاج ساي تمبهکن سديکيت2 کترڠن,PRED
1934-03-01_601_39,يڠ برکسلمتن دن برفءيده کڤد,يڠ برکسلمتن دن برفءيده کڤد,0.9171595200500872,يڠ برکسلمتن دن برفءيده کڤد,PRED
1933-07-25_390_7,معنا دان مڠيکوت ڤرينته دان,معنا دان مڠيکوت ڤرينته دان,0.9996922571391631,معنا دان مڠيکوت ڤرينته دان,PRED
1940-10-11_983_33,ايت اياله دڠن ڤواسا برڤاکاين,ايت اياله دڠن ڤواسا برڤاکاين,0.9812468421261041,ايت اياله دڠن ڤواسا برڤاکاين,PRED
1936-10-14_2168_1,دان باݢي ساتو ماس يڠ,دان باݢي ساتو ماس يڠ,0.9976883067591147,دان باݢي ساتو ماس يڠ,PRED
1933-04-26_2115_43,ددعوا د هادڤن حاکيم داءيره,ددعوا د هادڤن حاکيم داءيره,0.9911683222448113,ددعوا د هادڤن حاکيم داءيره,PRED
1933-07-13_33_29,اڤ2 يڠ تيدق اورڠ عاريف,اڤ2 يڠ تيدق اورڠ عاريف,0.982354942315423,اڤ2 يڠ تيدق اورڠ عاريف,PRED
1937-04-06_651_24,دان ماسيهله لاݢي اورڠ2ڽا اد,دان ماسيهله لاݢي اورڠ2ڽا اد,0.9730745865837506,دان ماسيهله لاݢي اورڠ2ڽا اد,PRED
1937-06-17_835_9,دالم کلڠکڤن ڤڤرڠن مک ݢرية,دالم کلڠکڤن ڤقرڠن مک ݢرية,0.9945030536397147,دالم کلڠکڤن ڤقرڠن مک ݢرية,PRED
1940-12-31_707_32,ايت لواس کاوسنڽ تراوتامڽ کراجاءن,ايت لواس کاوسنڽ تراوتامڽ کراجاءن,0.9672897561406211,ايت لواس کاوسنڽ تراوتامڽ کراجاءن,PRED
1933-07-03_1121_47,تتاڤي سمبهيڠ ايت هاروس ڤولا,تتاڤي سمبهيڠ ايت هاروس ڤولا,0.9593776286836679,تتاڤي سمبهيڠ ايت هاروس ڤولا,PRED
1937-11-09_587_14,ايت دان اداکه ڤاتوت سسأورڠ,ايت دان اداکه ڤاتوت سسأورڠ,0.9997754362753888,ايت دان اداکه ڤاتوت سسأورڠ,PRED
1933-07-29_112_21,”. ارتيڽ اداکه ڤاتوت کامو,ارتيڽ اداکه ڤاتوت کامو,0.8774539892142135,ارتيڽ اداکه ڤاتوت کامو,PRED
1933-07-24_515_36,دان تياد هاروس تقصير درڤد,دان تياد هاروس تقصير درڤد,0.9994915051249397,دان تياد هاروس تقصير درڤد,PRED
1933-07-13_37_5,ڤرينتهڽ تيدق اكن ملاون اورڠ2,ڤرينتهڽ تيدق اکن ملاون اورڠ2,0.9194006317409562,ڤرينتهڽ تيدق اکن ملاون اورڠ2,PRED
1940-12-06_269_8,ايت دهانتر کڤدڽ منوروت قدر,ايت دهانتر کڤدڽ منوروت قدر,0.9660179071554439,ايت دهانتر کڤدڽ منوروت قدر,PRED
1933-04-21_2327_36,د رومه ايت. اڤابيلا دڤريقسا,د رومه ايت اڤابيلا دڤريقسا,0.9983000603405616,د رومه ايت اڤابيلا دڤريقسا,PRED
1933-07-03_1125_3,دڤرينتهکن سوڤايا جاڠن مڠݢڠݢو لاݢي,دڤرينتهکن سوڤايا جاڠن مڠݢڠݢو لاݢي,0.9872527928612158,دڤرينتهکن سوڤايا جاڠن مڠݢڠݢو لاݢي,PRED
1939-09-01_1384_13,باݢيڽ حتى کڤد جاوتن2 ڤمرينته,باݢيڽ حتى کڤد جاوتن2 ڤمرينته,0.9899662443233023,باݢيڽ حتى کڤد جاوتن2 ڤمرينته,PRED
1933-07-06_2887_4,دمقين ايت اياله ڤڠاجرن دان,دمقين ايت اياله ڤڠاجرن دان,0.9330677596981098,دمقين ايت اياله ڤڠاجرن دان,PRED
1940-12-26_159_22,تتڤکنله هاتي دان تروسکن برتاهن,تتفکنله هاتي دان تروسکن برتاهن,0.9518200806289575,تتفکنله هاتي دان تروسکن برتاهن,PRED
1933-06-27_2692_42,تله دليڠکوڠي اوليه ڤڽرو2 اݢام2,تله دليڠکوڠي اوليه ڤڽرو2 اݢام2,0.9940260976943441,تله دليڠکوڠي اوليه ڤڽرو2 اݢام2,PRED
1937-04-07_155_29,اجتهاد دان اختلافڽ رهمة تتاڤي,اجتهاد دان اختلافڽ رهمة تتاڤي,0.995047493051887,اجتهاد دان اختلافڽ رهمة تتاڤي,PRED
1933-04-26_2123_36,.اکن دمقامکن ڤد هاري اين,اکن دمقامکن ڤد هاري اين,0.9892958088301521,اکن دمقامکن ڤد هاري اين,PRED
1933-04-25_1019_20,مريک هندق منولوڠ د سبله,مريک هندق منولوڠ د سبله,0.9930689369657216,مريک هندق منولوڠ د سبله,PRED
1939-05-17_1643_6,منيڠݢلکن توليسن بهس مليو حروف,منيڠݢلكن توليسن بهس مليو حروف,0.9983697556411537,منيڠݢلكن توليسن بهس مليو حروف,PRED
1941-01-06_2628_1,ماس يڠ لالو کيت تله,ماس ييڠ لالو کيت تله,0.9903930072663967,ماس ييڠ لالو کيت تله,PRED
1937-11-30_2382_9,بربقتي دڠن مڠرجاکن سݢالا ڤرينته,بربقتي دڠن مڠرجاکن سݢالا ڤرينته,0.9497638975082747,بربقتي دڠن مڠرجاکن سݢالا ڤرينته,PRED
1933-03-08_2586_6,دتاهن ترڤلنتيڠ کڤالا همڤا کسمبوهن,دتاهن ترڤلنتيڠ کڤالا همڤا کسمبوهن,0.8896796039403745,دتاهن ترڤلنتيڠ کڤالا همڤا کسمبوهن,PRED
1940-06-03_1388_14,تله تردهولو ايت اکن اڤ2,تله تردهولو ايت اکن اڤ2,0.9768013316456967,تله تردهولو ايت اکن اڤ2,PRED
1939-09-01_1381_5,.لاماڽ يڠ براني. بهکن سباليقڽ,لاماڽ يڠ براني بهکن سباليقڽ,0.9770794186724526,لاماڽ يڠ براني بهکن سباليقڽ,PRED
1933-05-02_231_26,دن نجيڠ2 يڠ تيد ممکي,دن نجيڠ2 يڠ تيد مکي,0.9956373711658164,دن نجيڠ2 يڠ تيد مکي,PRED
1937-11-02_1129_30,معن يت يت دڠن سچوکوڤڽ,معن بت بت دڠن سچوکوڤڽ,0.8059246357552933,معن بت بت دڠن سچوکوڤڽ,PRED
1941-02-05_939_33,ممبري حصيل يڠ بءيق يڠ,ممبدي حصيل يڠ بءيق يڠ,0.7363558291928293,ممبدي حصيل يڠ بءيق يڠ,PRED
1933-07-06_2876_25,.ايم اد دسدياکن تياڤ2 هاري,ايم اد دسدياکن تياڤ2 هاري,0.9995526278418335,ايم اد دسدياکن تياڤ2 هاري,PRED
1937-12-09_1436_9,مک دسيني اداله کدوا2ڽا ايت,مک دسيني اداله کدوا2ڽ ايت,0.9975766796053034,مک دسيني اداله کدوا2ڽ ايت,PRED
1933-07-24_530_7,جم يڠ لاما ترديري د,جم يڠ لاما ترديري د,0.9835361643557691,جم يڠ لاما ترديري د,PRED
1933-03-30_493_0,____________تودوهن ملاريکن سأورڠ ڤرمڤوان ,______________تودوهن ملاربکن سأورڠ ڤرمڤوان,0.8732087740315053,______________تودوهن ملاربکن سأورڠ ڤرمڤوان,PRED
1933-03-22_2087_13,ايات درڤد ݢورو2 بهاس چينا,ايات درڤه ݢورو2 بهاس چينا,0.889091289966425,ايات درڤه ݢورو2 بهاس چينا,PRED
1937-04-22_1938_40,يڠ ماسوق برارق 80 اورڠ,يڠ ماسوق برارق 80 اورڠ,0.9994872645708991,يڠ ماسوق برارق 80 اورڠ,PRED
1940-07-30_2857_4,ساي ترڠکن اف ارتيڽ خطبه,ساي ترڠکن اف ارتيڽ خطبه,0.9807488994827124,ساي ترڠکن اف ارتيڽ خطبه,PRED
1933-02-28_2311_39,باڽق-باڽق دان هيتوڠله اکو باڽق,باڽق باڽق دان هيتوڠله اکو باڽق,0.9651215241211811,باڽق باڽق دان هيتوڠله اکو باڽق,PRED
1938-06-13-v2_1802_4,ايروفه تياد اكن منريما انق2,ايروفه تياد اکن منريما انق2,0.9570225577823379,ايروفه تياد اکن منريما انق2,PRED
1938-11-29_1267_0,راج2 ملايو مماسوقکن بڠسا اسيڠ,راج2 ملايو مماسوقکن بڠسا اسيڠ,0.991172169878703,راج2 ملايو مماسوقکن بڠسا اسيڠ,PRED
1933-07-06_2893_3,ال استاذ ايت کلوار درڤد,ال استاذ ايت کلوار درڤد,0.994716347982432,ال استاذ ايت کلوار درڤد,PRED
1936-11-10_1263_36,مڠوبه دان ممبوات. ڤمبوات چرمين,مڠوبه دان ممبوات ڤمبوات چرمين,0.9934136733498955,مڠوبه دان ممبوات ڤمبوات چرمين,PRED
1937-09-30_2934_10,.يڠ ترسبوت دباوه اين,يڠ ترسبوت دباوه اين,0.9654132888045068,يڠ ترسبوت دباوه اين,PRED
1933-04-22_451_28,برفيکير ياءيت اداله ساتو کچندروڠن,برفيکير ياءيت اداله ساتو کچندروڠن,0.9935216680806255,برفيکير ياءيت اداله ساتو کچندروڠن,PRED
1933-07-20_2039_43,يڠ اياڽ ايتوله تمڤت ڤربنتهن,يڠ اياڽ ايتوله تمڤت ڤربنتهن,0.9849356550491639,يڠ اياڽ ايتوله تمڤت ڤربنتهن,PRED
1933-07-18_1456_44,دان اڠين ايت تيدقله جوݢ,دان اڠين ايت تيدقله جوݢ,0.9988764164814217,دان اڠين ايت تيدقله جوݢ,PRED
1935-05-03_2775_9,کاولن سيڠافورا دان ملفظکن کرايأن,کاولن سيڠافورا دان ملفظکن کرايأن,0.9960207988323008,کاولن سيڠافورا دان ملفظکن کرايأن,PRED
