Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
1933-07-21_1551_22,ميونيسيفل. کران کترڠن2 مينتا کڤد,ميونيسيفل کران کتدرڠن2 مهجنتا کڤد,0.7105503561397468,ميونيسيفل. کران کترڠن2 مينتا کڤد,GT
1940-06-29_499_36,دڠن نمڤقڽ اخبار2 يڠ تياد,دڠن نمڤقڽ اخبار2 يڠ تياد,0.9965174730658407,دڠن نمڤقڽ اخبار2 يڠ تياد,PRED
1937-04-05_2161_29,دڠن ساتو2 بهاس سهاج تتاڤي,دڠن ساتو2 بهاس سهاج تتافي,0.9999477859945585,دڠن ساتو2 بهاس سهاج تتافي,PRED
WM-1933-08-02-0001_3_Column-3-5,دان ممبنر دان ممڤرچياکن رسالة ايت,مان ممبنردان ممفرچياکن رسالة ايت,0.8363870754553532,مان ممبنردان ممفرچياکن رسالة ايت,PRED
WM-1933-08-02-0001_3_Column-3-7,کادأن محمد ايت رسول درڤد,ݢادأن محمد ايت رسول درڤد,0.8813872919164628,ݢادأن محمد ايت رسول درڤد,PRED
WM-1933-08-02-0001_3_Column-3-12,کرسولن محمد سهاج بهکن کرسولن,کرسولن محمد سهاج بهکن کرسولن,0.9034088934170886,کرسولن محمد سهاج بهکن کرسولن,PRED
WM-1933-08-02-0001_3_Column-3-15,لاين٢ نبي سمواڽ عليهم السلام,لاين ٢ نبي بسواڽ عليهم السلام,0.7662746934619772,لاين٢ نبي سمواڽ عليهم السلام,GT
WM-1933-08-02-0001_3_Column-3-25,درڤد ساتو کوکب (کوکب ايت,درڤد ساتو کوکب کوکب ايت,0.9942738612583979,درڤد ساتو کوکب کوکب ايت,PRED
WM-1933-08-02-0001_3_Column-3-30,دان يڠدکتاکن سموا ددالم عالم ايت,دان يڠدکتاکن سموا ددالم عالم ايت,0.9921439723841533,دان يڠدکتاکن سموا ددالم عالم ايت,PRED
WM-1933-08-02-0001_3_Column-3-38,سديکيت درفد ساتو درفد کوکب٢,سديکيت درفد ساتو درفد کوکب ٢,0.9584216043891338,سديکيت درفد ساتو درفد کوکب ٢,PRED
WM-1933-08-02-0001_3_Column-3-45,حکومنڽ ايت درايت تيدقله اي مڠرنيا,حکومنڽ ايت درايت تيدقله اي مڠرنيا,0.8469222084568339,حکومنڽ ايت درايت تيدقله اي مڠرنيا,PRED
WM-1933-08-02-0001_3_Column-3-57,دکرنياکن هيدوڤ کڤد تمبوهن٢,دݢرنياکن ميدوڤ کڤد تمبوهن ٢,0.9011628394272109,دݢرنياکن ميدوڤ کڤد تمبوهن ٢,PRED
WM-1933-08-02-0001_3_Column-3-62,فون درڤد هيدوڤ ايت.,تولى ترڤد هيدوف ايت,0.5061774658850309,فون درڤد هيدوڤ ايت.,GT
WM-1933-08-02-0001_3_Column-3-73,سوات دان سݢل يڠدعالم درايت ايله,سوات دان سݢل بڠدعالم درايت ايله,0.9972550203702476,سوات دان سݢل بڠدعالم درايت ايله,PRED
WM-1933-08-02-0001_3_Column-3-75,توهن سرو سکلين عالم دڠن سݢل,توهن شرو سکلين عالم دڠن سݢل,0.9762807189385463,توهن شرو سکلين عالم دڠن سݢل,PRED
WM-1933-08-02-0001_3_Column-3-78,ايسي٢ڽ دان يڠدتاڽ درڤد سݢل,ايسي٢ڽ دان يڠدتاڽ درڤد سݢل,0.8253918191386621,ايسي٢ڽ دان يڠدتاڽ درڤد سݢل,PRED
WM-1933-08-02-0001_3_Column-3-80,مخلوقڽ دان يڠدڤوهن ممليهرا دان,خلوقڽ دان يڠدفوهن ممليهرا دان,0.724789450162845,مخلوقڽ دان يڠدڤوهن ممليهرا دان,GT
WM-1933-08-02-0001_3_Column-3-97,درڤد مخلوق يڠلاين سڤرت دوستا٢,درڤد ٠مخلوق يڠلاين سڤرت دوستا٢,0.9160906263541755,درڤد ٠مخلوق يڠلاين سڤرت دوستا٢,PRED
WM-1933-08-02-0001_4_Column-4-3,کونن الله تله تنتوکن جواتن رسول,کونن شه تله تنتوکن جواتن رسول,0.9422959246330036,کونن شه تله تنتوکن جواتن رسول,PRED
WM-1933-08-02-0001_4_Column-4-8,رسول٢ ايت داوتسکن ترتنتو کڤد,رسول٢ ايت داوتکن ترتنو کڤد,0.9986619281378223,رسول٢ ايت داوتکن ترتنو کڤد,PRED
WM-1933-08-02-0001_4_Column-4-10,اورڠ٢ يهودي سهاج دان ترتنتو,اورڠ٢ يهودي سهاج دان ترتتو,0.9118447237512777,اورڠ٢ يهودي سهاج دان ترتتو,PRED
WM-1933-08-02-0001_4_Column-4-12,اونتوق مريک مڠلوارکن نبي٢ ايت,اونتوق مريک مڠلوارݢن نبي٢ ايت,0.8651932762105131,اونتوق مريک مڠلوارݢن نبي٢ ايت,PRED
WM-1933-08-02-0001_4_Column-4-21,العرب).,العرب,0.9977821994954825,العرب,PRED
WM-1933-08-02-0001_4_Column-4-23,کمدين کتاڽ ماريله کيت,کمدين کتاڽ ماريله کيت,0.9513356619979613,کمدين کتاڽ ماريله کيت,PRED
WM-1933-08-02-0001_4_Column-4-28,اهل طبيعة دان درسيتو دڠن برانسور,افل طبيعة دان درسيتو دڠن برانسور,0.8683211921316376,افل طبيعة دان درسيتو دڠن برانسور,PRED
WM-1933-08-02-0001_4_Column-4-35,مأنسي دان توندوق دباوه ڤرنتهڽ دان,مأنسي دان توندوق دباوه فرتهڽ دان,0.9624640226658304,مأنسي دان توندوق دباوه فرتهڽ دان,PRED
WM-1933-08-02-0001_4_Column-4-40,اڤ٢ يڠددالمڽ اد مصلحت انق٢,اڤ٢ يڠدالمڽ اد مصلحت انق٢,0.9163642827026831,اڤ٢ يڠدالمڽ اد مصلحت انق٢,PRED
WM-1933-08-02-0001_4_Column-4-45,تياد بايک درڤد طبيعة ايت مک اورڠ,تياد بايک درڤذ طبيعة ايت مک اورڠ,0.9815425716839782,تياد بايک درڤذ طبيعة ايت مک اورڠ,PRED
WM-1933-08-02-0001_4_Column-4-48,ايت سنديري يڠ تياد بايک بوکنڽ,ايت سنديري يڠ تياد بايک بوکنڽ,0.9274540813955257,ايت سنديري يڠ تياد بايک بوکنڽ,PRED
WM-1933-08-02-0001_4_Column-4-58,تتاڤي يڠ ساله دان ممبري مضرة اورڠ,تتافي يڠ ساله دان ممبري مضرة اورڠ,0.84184446149453,تتافي يڠ ساله دان ممبري مضرة اورڠ,PRED
WM-1933-08-02-0001_4_Column-4-62,سبب ساله چمڤورانڽ هوبت٢ يڠ,سبب ساله چمڤورانڽ هوبت٢ يڠ,0.9961084663979461,سبب ساله چمڤورانڽ هوبت٢ يڠ,PRED
WM-1933-08-02-0001_4_Column-4-67,سݢل يڠ مڽاکيتي انق٢ مأنسي ايت,سݢل يڠ مڽاکيتي انق٢ مأنسي ايت,0.9928030377489812,سݢل يڠ مڽاکيتي انق٢ مأنسي ايت,PRED
WM-1933-08-02-0001_4_Column-4-72,ماري کيت ڤرݢي کڤد ڤربنتاهن,ماري کيت فرݢي کڤد فربتاهن,0.9168908046499975,ماري کيت فرݢي کڤد فربتاهن,PRED
WM-1933-08-02-0001_4_Column-4-75,عالم هاري کيت اين دڠن ترلالو,عالم هاري کيت اين دڠن ترلالو,0.9319950418729256,عالم هاري کيت اين دڠن ترلالو,PRED
WM-1933-08-02-0001_4_Column-4-77,کاچو بيلو ايت کمدين کڤد ڤربنتاهن,کاجوبيلوايت کمدين کڤد ڤربتاهن,0.7588527207106206,کاچو بيلو ايت کمدين کڤد ڤربنتاهن,GT
WM-1933-08-02-0001_4_Column-4-79,اومة٢ يڠ ساله ساتوڽ مڠاکو مميليککي,اومة٢ يڠ ساله ساتوڽ مڠاکوميليکكي,0.9911484301809226,اومة٢ يڠ ساله ساتوڽ مڠاکوميليکكي,PRED
WM-1933-08-02-0001_4_Column-4-82,سسوات يڠداکو اوله ساتو اومة لاين,سوات يڠداکواوله ساتو اومةلاين,0.8498571202438542,سوات يڠداکواوله ساتو اومةلاين,PRED
WM-1933-08-02-0001_4_Column-4-90,يڠترمشهور دان ڤاجقئن٢ ڤرنيݢأن,يڠترمشهور دان ڤاجقتن٢ فرنيݢأن,0.935457231540835,يڠترمشهور دان ڤاجقتن٢ فرنيݢأن,PRED
WM-1933-08-02-0001_4_Column-4-95,کلوارن٢ دان ڤرتوکاڠن٢ ايت مک,کلوارن٢ دان ڤرتوکاڠن٢ ايت مک,0.8895325834430364,کلوارن٢ دان ڤرتوکاڠن٢ ايت مک,PRED
WM-1933-08-02-0002_5_Column-5-3,عالم اسلام تله ترکجوت دڠن,عالم اسلام تله ترکجوت دڠن,0.9975757517345195,عالم اسلام تله ترکجوت دڠن,PRED
WM-1933-08-02-0002_5_Column-5-8,درڤد سقوات٢ تياڠ ڤندوان اسلام,درڤد سقوات٢ تيڠ ڤندوان اسلام,0.8460714840025391,درڤد سقوات٢ تيڠ ڤندوان اسلام,PRED
WM-1933-08-02-0002_5_Column-5-11,دان سئورڠ ستڠݢي٢ دان سمليا٢,دان سئورڠ ستڠݢي ٢ دان سمليأ٢,0.9031256504360696,دان سئورڠ ستڠݢي ٢ دان سمليأ٢,PRED
WM-1933-08-02-0002_5_Column-5-16,المرحوم الشيخ محمود محمد خطاب,المرحوم الشيخ محمود محمد خطاب,0.9888505246737985,المرحوم الشيخ محمود محمد خطاب,PRED
WM-1933-08-02-0002_5_Column-5-21,عمرڽ يڠتله دهابسکنڽ دالم برخدمة,عمرڽ يڠتله دهابسکنڽ دالم برخدمة,0.9443370437549259,عمرڽ يڠتله دهابسکنڽ دالم برخدمة,PRED
WM-1933-08-02-0002_5_Column-5-41,ادله وڤاتڽ ايت دڠن ترکجوت,ادله وفاتڽ ايت دڠن ترکجوت,0.9547799886487389,ادله وفاتڽ ايت دڠن ترکجوت,PRED
WM-1933-08-02-0002_5_Column-5-48,ڤڠݢل يڠکأنم درڤد سبواه کارڠن,فڠݢل يڠکأنم درڤد سبواه کارڠن,0.9621977694362595,فڠݢل يڠکأنم درڤد سبواه کارڠن,PRED
WM-1933-08-02-0002_5_Column-5-51,"""ايله ""سنن الامام الحدث ابي داود",ايله سنن الامام الحدث ابي داود,0.9469968461462391,ايله سنن الامام الحدث ابي داود,PRED
WM-1933-08-02-0002_5_Column-5-53,دان ڤرخبران وڤاتڽ ايت تله تنرهيبه,دان ڤرخبران وفاتڽ ايت تله تترهيبه,0.9528805509104912,دان ڤرخبران وفاتڽ ايت تله تترهيبه,PRED
WM-1933-08-02-0002_5_Column-5-63,مأنسي مڠوسڠ جنازهڽ سکيرا٢ سباڽق,مأنسي مڠوسڠ جنازهڽ سکيرا٢ سباڤق,0.9289857900564144,مأنسي مڠوسڠ جنازهڽ سکيرا٢ سباڤق,PRED
WM-1933-08-02-0002_5_Column-5-68,کران کملاڠن يڠ ممبري سديه دان,کران کملاڠن يڠ ممبري سديه دان,0.9881330323687348,کران کملاڠن يڠ ممبري سديه دان,PRED
WM-1933-08-02-0002_5_Column-5-73,اسلام دڠن سبب کهيلاڠن سئورڠ,اسلام دڠن سيب کهيلاڠن سئورڠ,0.9489950572565412,اسلام دڠن سيب کهيلاڠن سئورڠ,PRED
WM-1933-08-02-0002_5_Column-5-78,دان تربيلڠ دان المرحوم اين,دان تربيلڠ دان المرحوم اين,0.8483701078227579,دان تربيلڠ دان المرحوم اين,PRED
WM-1933-08-02-0002_5_Column-5-83,منوفيه کدالم بولن ربيع الاول تاهون,منوفي کدالم بولن ربيع الاول تاهون,0.9230762835180456,منوفي کدالم بولن ربيع الاول تاهون,PRED
WM-1933-08-02-0002_5_Column-5-88,دان برعمر بوجڠݢ برديريله اي,دان برعمر بوجڤݢ برديريه اي,0.895766216436482,دان برعمر بوجڤݢ برديريه اي,PRED
WM-1933-08-02-0002_5_Column-5-95,سبلوم اي برعمر تيݢ فوله ليم تاهون,سبلوم اي برعمر تيݢ فوله ليم تاهون,0.7409767252121513,سبلوم اي برعمر تيݢ فوله ليم تاهون,PRED
WM-1933-08-02-0002_6_Column-6-0,درايت اي تله مندافت سورت اکوان,درايت اي تله مندافت سورت اکوان,0.9945222471263309,درايت اي تله مندافت سورت اکوان,PRED
WM-1933-08-02-0002_6_Column-6-7,سمواڽ دالم خدمتکن اݢام ڤڠتهوان٢,ستواڽ دالم خدمتکن اݢام فڠتهوان٢,0.9088798070631406,ستواڽ دالم خدمتکن اݢام فڠتهوان٢,PRED
WM-1933-08-02-0002_6_Column-6-10,دان فلاجران٢ اسلام دان ممندومريد٢,دان فلاجران٢ اسلام دان ممندومريد٢,0.9474316147637574,دان فلاجران٢ اسلام دان ممندومريد٢,PRED
WM-1933-08-02-0002_6_Column-6-15,بهاݢين نصيحة ڤڠاجران دان ڤرايڠاتن,بهاکين نصيحة ڤڠاجران دان ڤرايڠاتن,0.9937266604979994,بهاکين نصيحة ڤڠاجران دان ڤرايڠاتن,PRED
WM-1933-08-02-0002_6_Column-6-20,دقاهره بݢيمان دلاين تمڤت لاݢي,دقاهره بݢيمان دلاين تمڤت لاݢي,0.89505355474172,دقاهره بݢيمان دلاين تمڤت لاݢي,PRED
WM-1933-08-02-0002_6_Column-6-22,ايت ايله مسجد أهل السنه يڠتله,ايت ايله مسجد أهل السنه يڠتله,0.9952303712407534,ايت ايله مسجد أهل السنه يڠتله,PRED
WM-1933-08-02-0002_6_Column-6-27,دخياميه دان تله دوقفکنڽ کران,دخياميه دان تله دوقفکنڽ کران,0.9662200091721107,دخياميه دان تله دوقفکنڽ کران,PRED
WM-1933-08-02-0002_6_Column-6-37,دمسجدڽ ڤد تيڤ٢ هاري بهکن,دمسجدڽ ڤد تيف٢ هاري بهکن,0.9501024026240867,دمسجدڽ ڤد تيف٢ هاري بهکن,PRED
WM-1933-08-02-0002_6_Column-6-45,کلوارکن کران مأنسي ايت کتاب٢,کلوارکن کران مأنسي ايت كتاب ٢,0.9841067709702319,کلوارکن کران مأنسي ايت كتاب ٢,PRED
WM-1933-08-02-0002_6_Column-6-47,يڠبرهرݢ يڠدانتاراڽ اية کية سبوتکن,يڠبرهرݢ يڠدانتاراڽاية کيسبوتکن,0.984169716225024,يڠبرهرݢ يڠدانتاراڽاية کيسبوتکن,PRED
WM-1933-08-02-0002_6_Column-6-50,''فتاوى أئمة المسلمين، الهدايت,فتوى أئمة المسلمين الهدايت,0.8685218061341602,فتوى أئمة المسلمين الهدايت,PRED
WM-1933-08-02-0002_6_Column-6-52,المحمديه خلاصة الزادلمن ارادسبيل,الدمعديهخلاصة الزادلمن ارادسبيل,0.5697307278402798,المحمديه خلاصة الزادلمن ارادسبيل,GT
WM-1933-08-02-0002_6_Column-6-55,الرشاد تعجيل القضاء المبرم ،اصابة,الرشاد تمجيل القضاء المجرم اصابة,0.9793805376479878,الرشاد تمجيل القضاء المجرم اصابة,PRED
WM-1933-08-02-0002_6_Column-6-67,التوثيقات والمرافعات الشريعة، العضب,التوثيقات والمرافعات الشريعة العضب,0.8755052690725356,التوثيقات والمرافعات الشريعة العضب,PRED
WM-1933-08-02-0002_6_Column-6-70,الثمين. اعذب المسالک المحموديه,الثمين اعذب المسالک المحموديه,0.9832839452661494,الثمين اعذب المسالک المحموديه,PRED
WM-1933-08-02-0002_6_Column-6-87,دوا ڤوله ڤڠݢل دان تله دچڤڽ ليم ڤڠݢل,دوا قوله ءڠݢل دان تله دچڤڽ ليم ڤڠݢل,0.7702206971042709,دوا ڤوله ڤڠݢل دان تله دچڤڽ ليم ڤڠݢل,GT
WM-1933-08-02-0002_6_Column-6-90,دان جزء(ڤڠݢل) يڠکأنم همڤير,دان جزء فڠݢل يڠکأنم همڤير,0.7666949102905933,دان جزء(ڤڠݢل) يڠکأنم همڤير,GT
WM-1933-08-02-0002_6_Column-6-95,بهاݢين يڠاخر درڤداڽ تتکل مڠچڤڽ,بهاݢين يڠانخر درڤداڽ تتکل مڠچڤڽ,0.9805297153619662,بهاݢين يڠانخر درڤداڽ تتکل مڠچڤڽ,PRED
WM-1933-08-02-0002_7_Column-7-9,دان اوسها٢ڽ برڤنة لله دالم ممبرسيهکن,دان اوسها٢ نبرڤنة لله دالم ممبرسيهکن,0.9243974378142173,دان اوسها٢ نبرڤنة لله دالم ممبرسيهکن,PRED
WM-1933-08-02-0002_7_Column-7-14,نفسو برفوله٢ ريبو مريد٢ڽ ايت,نفسو برفوله٢ ريبو مريد٢ڽ ايت,0.9577232781916781,نفسو برفوله٢ ريبو مريد٢ڽ ايت,PRED
WM-1933-08-02-0002_7_Column-7-19,تياد مماليڠکن دي درفد اوسها دان,تياد مماليڠکن دي درفد اوسها دان,0.9941465786323599,تياد مماليڠکن دي درفد اوسها دان,PRED
WM-1933-08-02-0002_7_Column-7-35,دڠن بوريقڽ دان برسري٢ دڠن,دڠن ببريقڽ دان برسري٢ دڠن,0.9150760555575199,دڠن ببريقڽ دان برسري٢ دڠن,PRED
WM-1933-08-02-0002_7_Column-7-40,ݢميلاغنڽ دان مڠيکوت فندوانڽ,ݢميلاغنڽ دان مڠيکوت فندوانڽ,0.9400047471298856,ݢميلاغنڽ دان مڠيکوت فندوانڽ,PRED
WM-1933-08-02-0002_7_Column-7-50,امين خطاب ݢورو دمدرسة التوفيقيه,امين خطاب ݢورو دمدرسة التوفيقيه,0.9983002181798838,امين خطاب ݢورو دمدرسة التوفيقيه,PRED
WM-1933-08-02-0002_7_Column-7-55,الثانويه (ڤرتڠاهن) دان الاستاذ,الثانويه فرتڠاهن دان الاستاذ,0.9143374538972684,الثانويه فرتڠاهن دان الاستاذ,PRED
